id,cover,created_at,game_engines,game_modes,genres,keywords,name,parent_game,platforms,player_perspectives,release_dates,screenshots,slug,summary,themes,updated_at,url,websites,checksum,game_type,alternative_names,artworks,external_games,first_release_date,involved_companies,similar_games,storyline,tags,videos,language_supports,collections,age_ratings,aggregated_rating,aggregated_rating_count,hypes,total_rating,total_rating_count,franchises,rating,rating_count,game_localizations,status,game_status,bundles,dlcs,ports,multiplayer_modes,expanded_games,version_parent,version_title,remakes,expansions,remasters,standalone_expansions,franchise,category
33059,32339.0,1495733373,,[1],"[8, 31, 32]",,Bearslayer,,"[3, 6, 14]",,"[77431, 77432, 77433]","[57191, 57193, 57192, 57194, 57195]",bearslayer,"Bearslayer is a fast-paced one button platformer arcade game about Latvian epic tale hero “Lāčplēsis”. To complete the levels of the game you will have to be quick, precise and think fast. No matter how fast you are, you will die A LOT.",[1],1757001316,https://www.igdb.com/games/bearslayer,"[33125, 33126, 399347]",677631bd-539d-b987-71be-8cae5ccee133,0,,,"[1925281, 104355, 5263]",1484265600.0,,"[111130, 96217, 20342, 55173, 106987, 28309, 24426, 113895, 28070, 25646]",,"[1, 268435464, 268435487, 268435488]",,"[12714, 12715]",,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,
315164,408329.0,1725027593,[64],[1],[5],"[166, 911]",Fat Cat,,[82],[3],[636492],[1388031],fat-cat--1,Play as both the owl and the pussy cat in the frantic puzzle shoot-em-up.,,1757257154,https://www.igdb.com/games/fat-cat--1,"[669275, 669274]",ca38b5fe-c0cf-2f2a-a3a1-e53021285bc0,0,,,[2951331],1228348800.0,[284549],,,,[124864],,,,,,,,,,,,,,,,,,,,,,,,,,,
328684,452606.0,1737402395,[64],[1],[33],,Draw Wario,,[82],,[692677],"[1451912, 1451913]",draw-wario,,,1757257157,https://www.igdb.com/games/draw-wario,[705880],3b291ed0-958a-bf1c-453f-00cf59a65733,0,,,[2976618],1104451200.0,[304230],"[90965, 15827, 68458, 25905, 90788, 87150, 87728, 87170, 78489, 27378]",,[268435489],,[1152766],[1113],,,,,,,[1752],,,,8.0,8.0,,,,,,,,,,,,,
50094,87803.0,1500036594,,[1],"[8, 32]",[1375],Happyland Adventures,,"[6, 13]",[4],[698248],"[349121, 349123, 349124, 349125, 349122]",happyland-adventures,"HappyLand Adventures is a platforming game with puzzle elements.

In HappyLand Adventures you play as a rabbit
running around saving small animal like creatures called happylanders. When you touch them, they start following you around. These creatures are often hidden on the map, and it requires you to explore each map to find them all. Once you have one (or more) you can drop them off at specialized safe zones. If you die, any happylanders following you will be returned to their original location. In order to finish a level you must drop off a certain amount of happylanders.

When you have done so a message will tell you that the level exit is open
Along the way you meet people that you can talk to in order to get hints as to where to go next in order to proceed through the level. You can also pick up fruits that you find to gain more points, and hearts that function as a health bar. Each enemy you hit will take one heart away, if you hit an enemy when you have no hearts left you will die.

You are out to rescue the happylanders, small animal like creatures. Rescuing these will rid the world of evilness.

As a nice bonus,
the download includes a level editor you can use to create your own levels, and you can download extra ones from the game's website.

Thumbs up for this charming freeware underdog.","[1, 17]",1741102231,https://www.igdb.com/games/happyland-adventures,"[128686, 128683, 128682, 349145, 128684]",dd8206ca-f25a-234b-4737-20a741af31ba,0,,,"[148832, 44166, 1192707]",958694400.0,[89217],"[96217, 106987, 24426, 37001, 28070, 81249, 103303, 103168, 113360, 87622]","You are out to rescue the happylanders, small animal like creatures. Rescuing these will rid the world of evilness. The end.","[1, 17, 268435464, 268435487]",[32605],,,,,,,,,,,,,,,,,,,,,,,[138841],,,,
204351,226262.0,1654796699,[64],"[1, 3]","[14, 32, 33]",[58],Basket Random,,"[82, 34, 6]",[4],[500558],"[809263, 809280, 809281]",basket-random,"Basket Random! Basketball is here with its most funny and random way. In Basket Random game, try to score a basket by using only one key with different variations from each other! Changing fields, changing players and changing balls do not surprise you! You can be the best of them all. You can play Basket Random game either against CPU or against a friend in 2 player gaming mode! The one who reaches 5 score first, wins the game. Have Fun!",[27],1757257141,https://www.igdb.com/games/basket-random,"[288571, 493864, 288573]",ea439f74-61dc-8a8e-fa94-0db24ac51fb1,0,,,[2447599],,"[174429, 174424, 174478]","[121036, 120795, 43367, 22690, 87514, 18981, 113423, 116353, 81183, 58003]",,"[27, 268435470, 268435488, 268435489, 536870970]",,,,"[74671, 74672]",,,1.0,,,,,,,,,,,,"[19472, 19473]",,,,,,,,,
140077,,1602981306,[179],[1],"[32, 34]","[1315, 1430, 4412, 4433, 17073]",Cyber Drak-Cools-Yas From Mars: Rat and Bat. Love and Hate.,,"[3, 6, 14]",[5],"[214642, 214641, 214640]","[1514510, 1514511, 1514512, 1514513]",cyber-drak-cools-yas-from-mars-rat-and-bat-love-and-hate,A bored rat writes some excellent self insert fanfiction,[27],1758828187,https://www.igdb.com/games/cyber-drak-cools-yas-from-mars-rat-and-bat-love-and-hate,"[447483, 157668]",3c1ee1c5-ca4a-53e5-eca9-581497bcd22e,0,,[162342],"[1991835, 3005586]",1545091200.0,[110789],"[253099, 75948, 314906, 91967, 105011, 119412, 113895, 337452, 156231, 123906]","'Cyber Drak-Cool-Yas From Mars: Rat and Bat. Love and Hate.' is a short (15 - 30 min) visual novel about Trixie Glimmer Smith, a rat on a quest to avoid writing her coursework report writing some thrilling self insert fanfiction set in the world of her favourite cartoon 'Cyber Drak-Cool-Yas from Mars'!","[27, 268435488, 268435490, 536872227, 536872342, 536875324, 536875345, 536887985]",,,[6564],,,,,,,,,,,,,,,,,,,,,,,,,
129512,91255.0,1581014559,,[1],"[9, 13, 15, 31]",,Cooking Tycoons: 3 in 1 Bundle,,[130],,"[337389, 188006]","[448976, 448977, 448979, 448982]",cooking-tycoons-3-in-1-bundle,"A series of great cooking games in one brand-new collection!

Cook tons of delicious meals from all over the world and become the best chef in the city!

Cook hundreds of tasty dishes with all the possible kitchen appliances and countless ingredients!
Try it all: coffee makers, juice machines, pizza ovens, frying pans, fryers and ice cream machines.

Upgrade and decorate your restaurants to attract more clients.

Upgrade your kitchen appliances and ingredients to cook tasty dishes faster and earn more money!

This comprehensive collection includes three great cooking games: Food Truck Tycoon, Burger Chef Tycoon, Pizza Bar Tycoon!",,1762049421,https://www.igdb.com/games/cooking-tycoons-3-in-1-bundle,[782512],5d713d08-4d32-bf3d-2ea9-81a78736cb0b,3,[29577],[13710],"[2670045, 2600835, 2655830, 2658334]",1578528000.0,[92187],"[103232, 79134, 109339, 17613, 25311, 35994, 112754, 36346, 65827, 78550]",,"[268435465, 268435469, 268435471, 268435487]",,"[499325, 499326, 499327, 499328, 499329, 499330]",,"[53169, 119482, 38413]",,,,,,,,,"[12679, 24496]",,,,,,,,,,,,,,,
372703,497288.0,1760196165,,[1],"[13, 15, 32]",[50104],Cats & Cakes: The Card Game,,[6],,[818649],"[1664590, 1664591, 1664592, 1664593, 1664594, 1664595, 1664596]",cats-and-cakes-the-card-game,"Cats & Cakes: The Card Game is a cozy card-stacking bakery sim where you bake pastries, serve eccentric feline customers, and manage the chaos of your shop in real time. Build fame, decorate your bakery shop!",,1760358199,https://www.igdb.com/games/cats-and-cakes-the-card-game,"[891242, 891243, 891244, 891245, 891246, 891247]",0b494a2d-bbec-8bfd-1c64-ef312c5eec84,0,,"[206463, 206464]","[3109587, 3022476]",,,,,,[164941],"[1406095, 1406096, 1406097, 1406098, 1406099, 1406100, 1406101, 1406102, 1406103, 1406104, 1406105, 1406106, 1406107, 1406108]",,,,,,,,,,,,,,,,,,,,,,,,,,
91071,378535.0,1521065781,,[1],[15],,5-in-1 Pack: Monument Builders - Destination USA,,[6],[3],[180362],"[202663, 202664, 202655, 202657, 202659, 202656, 202658, 202660, 202661, 202662]",5-in-1-pack-monument-builders-destination-usa,Build the most famous monuments of United States of America in this bundle of 5 time management games !,[28],1759737408,https://www.igdb.com/games/5-in-1-pack-monument-builders-destination-usa,"[422490, 75650]",58fe79b2-01a7-4f1c-e906-41413b63b8cc,0,,[26105],"[1965654, 311387]",1483142400.0,"[87677, 87678]","[117717, 29173, 55888, 77597, 17613, 87210, 35463, 9910, 112754, 356432]",,"[28, 268435471]",,"[778289, 778287, 778288, 778290, 778291, 778292, 778293, 778294, 778295, 778296, 778297]",,,,,,,,,,,,,,,,,,,,,,,,,,
8708,183655.0,1421704436,[164],[1],"[2, 9, 31]","[16, 226, 558, 1079, 1158, 1299, 1320, 1528, 1935, 3002, 4162, 4235, 4353, 4396, 4404, 4407, 4544, 4850, 4879, 7315]",Uninvited,,"[115, 15, 63, 6, 14, 13, 16, 18, 55]",[1],"[25997, 25991, 25988, 25993, 25996, 34812, 25990, 25987, 25994, 25989, 25995]","[16709, 16710, 13436, 13543, 15902]",uninvited,"What a pity about your automobile. And your sister, she came to our mansion for help. But now, I'm afraid she desperately needs yours! Welcome to our humble abode... I regret you'll have to carry on your search alone. It seems we're down to a skeleton staff. Oh my! Is that your sister screaming? I hope you're not too late to save her. Horrors! It's becoming grotesquely obvious why all our guests feel so... Uninvited!",[19],1756594792,https://www.igdb.com/games/uninvited,"[230730, 343874]",d3c2a712-8512-470a-a04a-552f2ef0ce7c,0,[17099],,"[30759, 148118, 1185836]",536371200.0,"[21459, 21458, 21457, 26085, 26084]","[25222, 18011, 25646, 54678, 13189, 27266, 56033, 27725, 11270, 9938]",,"[19, 268435458, 268435465, 268435487, 536870928, 536871138, 536871470, 536871991, 536872070, 536872211, 536872232, 536872440, 536872847, 536873914, 536875074, 536875147, 536875265, 536875308, 536875316, 536875319, 536875456, 536875762, 536875791, 536878227]",[43501],,[5081],,,,1.0,68.84519386856945,16.0,,68.84519386856945,16.0,[4599],,,[75162],,,,,,,,,[35912],,,
221296,261403.0,1665452714,,[1],"[8, 31, 33]",,QUByte Classics: Tinhead,46593.0,"[48, 49, 130]",,"[396781, 397702, 446951]","[902003, 902005, 902007, 902009, 902011, 902013]",qubyte-classics-tinhead,Embark in an adventure to save the stars in Tinhead,"[1, 35]",1762653526,https://www.igdb.com/games/qubyte-classics-tinhead,"[763386, 763387]",b8772d6c-0a30-77ea-5251-1838127d689e,11,[112606],"[89659, 89660, 89657]","[2658724, 2610870, 2614215, 2611884, 2611952, 2612007, 2610872, 2610879]",1665619200.0,,"[56033, 117311, 96452, 87622, 51485, 110503, 77529, 20342, 55173, 114145]",,"[1, 35, 268435464, 268435487, 268435489]",,[144400],,"[97547, 97866, 110837, 97894]",,,,,,,,,,,,,,,,,,,,,,,,
332152,439507.0,1739891841,,,,,Kill Justin Beaver,,,,,"[1466850, 1466848, 1466849]",kill-justin-beaver,,,1744999946,https://www.igdb.com/games/kill-justin-beaver,[712376],cc1d895a-758f-1a73-4961-f2d0b7265e46,0,,,[3002504],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219321,261431.0,1664800764,[179],[1],"[31, 32, 34]","[2385, 4004]",For Mother Matron,,"[6, 14]",,"[481010, 707559]","[889876, 889875, 889877, 889878, 889879, 889880]",for-mother-matron,"Lizzy lives in the secluded derelict town known as The Boarding, The mysterious yet revered leader, known as the Mother Matron, tasks her with exploring endless tunnels beneath, known as The Crepuscule. Navigate life-or-death situations in a horror story about a terrible place and the horrors below.","[19, 20]",1758828198,https://www.igdb.com/games/for-mother-matron,"[314277, 506379, 713220, 713216, 713217, 713218, 713219]",e7387b48-9454-b668-9af6-291c0d3d62ea,0,,[88196],"[2606499, 2606262, 3006932]",1665964800.0,"[308831, 308832]","[111130, 55282, 13189, 27266, 25646, 25222, 87514, 18011, 68271, 75948]",,"[19, 268435487, 268435488, 268435490, 536873297, 536874916]",[141000],"[375313, 375315, 375311]",,,,,,,,,,,,,,,,,,,,,,,,,,
1126,110868.0,1340552777,[13],"[2, 5]","[4, 12, 15, 24, 31]",,Crowfall,,[6],[2],[311239],"[8782, 8784, 8780, 8781, 8783]",crowfall,"Crowfall is a Massively Multiplayer Online Role Playing Game (MMORPG). The Worlds of Crowfall feature unique maps, rules, and victory conditions. Every World is different, and players join teams (Factions, Guilds or Noble Houses) to vie for control of each World.","[1, 17, 21, 33, 39, 41]",1762394164,https://www.igdb.com/games/crowfall,"[104531, 104530, 104528, 6529, 2861, 334071, 6524, 6528]",844a206d-55b4-e470-6d19-5604a7523155,0,,,"[111912, 1592880, 246861]",1625529600.0,"[22403, 69998]","[26574, 113360, 27092, 17548, 26845, 96217, 101608, 8422, 106987, 47823]",,"[1, 17, 21, 33, 39, 41, 268435460, 268435468, 268435471, 268435480, 268435487, 536871812]","[26374, 26373]",,,,64.0,1.0,19.0,64.0,1.0,,,,,,,,,,,,,,,,,,,
333094,440848.0,1740440246,,,,[41623],Geppetto,,"[82, 34, 39]",,"[708858, 708859, 708860]","[1470052, 1470053]",geppetto,"Geppetto is an online virtual world full of digital games and fun activities for children and teenagers to learn english at their own pace, with adaptive technology and artificial intelligence.","[33, 34]",1745944397,https://www.igdb.com/games/geppetto,"[714026, 714028, 714029, 714030, 714025, 714027]",2fe9e9c9-6dcb-a2c8-21f1-e3fd578b0105,0,,,[3016941],,,"[362123, 37419, 333097, 51577, 117717, 34823, 113360, 55689, 61483, 320275]",,"[33, 34, 536912535]","[141294, 141295]",,,,,,,,,,,,,,,,,,,,,,,,,,,
17437,164604.0,1454928491,[3],[1],"[12, 31, 32]",,Divinia Chronicles: Relics of Gan-Ti,,[6],[2],[46214],"[94748, 94752, 94751, 94749, 94750]",divinia-chronicles-relics-of-gan-ti,"Divinia Chronicles: Relics of Gan-Ti is a single-player, classic-style Action-RPG with unique real-time combat system. Explore the islands around Oria, solve puzzles and fight a variety of creatures as Cyrus, Kira and Dyani work to destroy the relics of Gan-Ti and restore order to the land.",[1],1757055139,https://www.igdb.com/games/divinia-chronicles-relics-of-gan-ti,"[24982, 432359, 861875, 861876, 24983]",7a578c02-2c29-2fa4-8536-43839d848e38,0,[184175],[31942],"[1975965, 10950]",1441324800.0,[32199],"[96217, 106987, 28309, 80916, 30245, 113360, 105269, 111130, 25311, 107318]","A long time ago at the peak of the High Kingdom of Pandura, a group of seers looked into legends of a powerful force believed to be the origin of life; this they called ‘Gan’, though modern peoples know it as ‘Divinia’. The ancients sought to utilize Gan as a weapon; in doing so, their perverse intentions spawned the malignant ‘Gan-Ti’, or ‘anti-life’. Infusing Gan-Ti into artifacts, the godlike High Kings ruled the Panduran Archipelago with an iron fist. Eventually, rebellion arose and the Order of Archkeepers was formed of the most noble warriors to free the people. They managed to capture the relics of Gan-Ti and cast them into the fiery pits of Mt. Suvius near the shores of Oria island. With the evil power of the relics suppressed, the monsters that terrorized the countryside were slain and the old Kings overthrown. Peace had come. As of late, however, rumblings have been heard from Mt. Suvius, and the wise have come to fear an eruption. With a reckless young King having just assumed the throne of Oria, will the powers of Gan-Ti again fall into the hands of the most powerful, or can a new force arise to combat the inevitable?","[1, 268435468, 268435487, 268435488]",,"[398323, 398327, 398333, 398336, 398319, 398321, 398325, 398330, 398335]",,,,,,70.0,0.0,,70.0,0.0,,4.0,4.0,,,,,,,,,,,,,
285652,360699.0,1707273290,[64],[1],"[5, 32, 33]",[911],Notebook Wars,,[82],[3],[563689],,notebook-wars,"Get ready for the ultimate notebook shooter!

Destroy hundreds of enemies and bosses to earn enough money to buy better planes and weapons, you have 40 different planes and 20 upgradable weapons to buy, and a survival mode… have fun!","[1, 39]",1757257151,https://www.igdb.com/games/notebook-wars,[612953],27440b71-78be-673b-46d6-a2745fa16f2e,0,,,[2885718],1293753600.0,[252827],"[43367, 117939, 95340, 119493, 119177, 38030, 106805, 32902, 87728, 28751]",,"[1, 268435461, 268435489, 536871823]",[106690],"[903519, 903520, 903521]",,,,,,,,,,,,,,,,,,,,,,,,,,
309175,410938.0,1721501949,"[456, 507]",[1],"[32, 33]","[911, 2498]",Founder of the Final Cult,,"[3, 6, 14]",[3],"[761663, 761664, 761665]","[1357323, 1358273, 1358274, 1358275, 1358276, 1358277]",founder-of-the-final-cult,Can you survive against crazy cultists and be the last cult standing?,"[1, 21]",1762419628,https://www.igdb.com/games/founder-of-the-final-cult,"[654836, 654837, 654835, 673167]",a0aad36f-d9fe-aeb2-8adf-e28b9c8d9020,0,"[158013, 188452]",[145573],"[2931762, 3006942, 2934988]",1750896000.0,[286720],"[43367, 113895, 26658, 26574, 111130, 56033, 96217, 119207, 121036, 17548]",Recruit followers and guide them to the right path. Choose the teachings that best fit your cult. Collect ancient knowledge to better equip yourself for your future attempts. And survive the onslaught of other cults and their leaders trying to take you down! If you survive long enough you will be the last cult standing!,"[1, 21, 268435488, 268435489, 536871823, 536873410]",,"[1040166, 1040167, 1041138]",,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,
200814,221248.0,1652191741,[64],[1],[31],,How to Raise a Dragon,,[82],[4],[358360],"[791487, 791485, 791486]",how-to-raise-a-dragon,"In How to Raise a Dragon, players guide a dragon through its life phases, shaping its abilities and behavior.",[17],1762270873,https://www.igdb.com/games/how-to-raise-a-dragon,[491266],4168839c-33fb-e8a8-cbe4-5c220f742c1f,0,,,[2438653],1245888000.0,"[291158, 170782]","[96217, 106987, 81249, 103303, 103168, 77498, 71332, 115653, 113360, 101608]",,"[17, 268435487]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
335708,445002.0,1742100242,,[1],[35],,Lock On,,[125],,[717077],,lock-on--3,Lock On is a roulette game developed by Hypa Soft for PC-8000/PC-8800.,[42],1742802343,https://www.igdb.com/games/lock-on--3,,093236a1-b2f0-3f7c-f091-f7d68fc5e0ea,0,,,,581126400.0,[312417],"[82857, 96021, 89937, 68045, 82750, 115741, 119119, 340006, 310969, 75471]",,"[42, 268435491]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,449969.0,1375158673,,[1],[12],"[415, 521, 558, 952, 977, 1440, 1986, 2242, 2452, 3486, 3918, 4239, 4392, 4397, 4404, 4852, 4878, 5591, 5998, 6062, 6541, 8906, 9843, 28703, 37741]",Aidyn Chronicles: The First Mage,,[4],[2],"[27124, 27123]","[4285, 4284, 4283, 4286]",aidyn-chronicles-the-first-mage,"The king took him in at a very young age, but Alaron is now old enough to realize that he was adopted deciding to set out on a quest to track his own heritage. Along his journey, Alaron has had the fortune of meeting up with a party of others that are looking for adventure. You can choose to play as any of 13 characters. A more or less traditional role-playing game, AIDYN CHRONICLES: The First Mage is a brilliant mix of interaction, fighting, and extensive exploration. All of the battles take place in an innovative turn-based system, challenging you to handle both combat and real-time strategy. All of the characters and environments in the game are rendered in full 3D, and the characters have complete freedom in their ranges of movement. There's more territory in the game's expanses than you'll ever get a chance to see, and the sheer diversity of the character types is really impressive. If you like role-playing games, you'll want to check out this installment of Aidyn Chronicles.","[17, 23, 38]",1744169734,https://www.igdb.com/games/aidyn-chronicles-the-first-mage,"[254236, 337223]",ab66fa02-e4a8-7bcd-17f0-c56b93c63320,0,,,"[28507, 250101, 143725]",984528000.0,"[6867, 6868]","[26845, 7276, 22387, 2365, 115653, 19164, 8747, 55199, 10297, 9938]",,"[17, 23, 38, 268435468, 536871327, 536871433, 536871470, 536871864, 536871889, 536872352, 536872898, 536873154, 536873364, 536874398, 536874830, 536875151, 536875304, 536875309, 536875316, 536875764, 536875790, 536876503, 536876910, 536876974, 536877453, 536879818, 536880755, 536899615, 536908653]",[1941],[646642],,[6246],,,,76.8911979000974,8.0,,76.8911979000974,8.0,,,,,,,,,,,,,,,,0.0
283311,356872.0,1705666325,[64],[1],"[14, 33]",[509],Radical Fishing,,[82],,[555746],"[1220723, 1220724, 1220725]",radical-fishing,"Radical Fishing is an Adobe Flash-based game where a fisherman sits in a boat and casts his line into the water, pulls up fish into the air, and shoots them with a gun.

Vlambeer sold the Flash game to a browser games website in 2010 but kept the rights to produce a sequel for iOS, which they called Ridiculous Fishing.","[1, 27]",1757257148,https://www.igdb.com/games/radical-fishing,,cdaf5657-feb5-b112-c4aa-786078a344b9,0,,,[2880700],1267401600.0,[249051],"[15851, 121036, 5635, 43367, 19164, 87728, 22690, 113423, 116353, 81183]",,"[1, 27, 268435470, 268435489, 536871421]",,,[9447],,,,,,,,,,,,,,,,,,,,,,,,,
288091,402603.0,1708739057,[179],[1],"[13, 32, 34]","[2385, 23856, 31259]",Hoping This Finds You Well,,"[82, 3, 6, 14]","[2, 5]","[624958, 624955, 624956, 624957]","[1292479, 1292482, 1292486, 1292489, 1292490, 1292491]",hoping-this-finds-you-well,"A visual novel with a cute mechanic: Slide the letters back and forth across the screen, to experience the time the letter is written, and when it is read. Follows the interactions between two people in a game intended to emulate Victorian and Edwardian letters.","[22, 44]",1758828197,https://www.igdb.com/games/hoping-this-finds-you-well,"[616866, 655452, 627878, 655453, 660467, 660468]",0930cc74-ef41-f04a-c65b-a22984f20784,0,,[134284],"[2902453, 3007847, 2890876]",1672617600.0,[255051],"[18623, 23345, 79134, 102163, 36553, 19075, 31480, 38045, 65827, 55590]",,"[22, 44, 268435469, 268435488, 268435490, 536873297, 536894768, 536902171]",[121603],"[963876, 963877, 1063594, 1063595]",[9591],,,,,,,,,,,,,,,,,,,,,,,,,
20041,88959.0,1467992645,,"[2, 3]","[5, 33]",,Payday 2: Crimewave Edition,,"[48, 49]",[1],"[57538, 57716]","[146435, 146437, 146436, 146438]",payday-2-crimewave-edition,"Put a crew together for the second entry in the thrilling heist shooter PayDay. Don the masks of the original PayDay crew -- Dallas, Hoxton, Wolf and Chains -- and descend on Washington D.C. for an epic crime spree. The new CRIMENET network in PayDay 2 offers a huge range of dynamic contracts and players are free to choose anything from small-time convenience store hits or kidnappings, to major league cyber-crime or emptying out major bank vaults for that epic PAYDAY. While in D.C., why not participate in the local community and run a few political errands?

Up to four friends co-operate on the hits and as the crew progresses the jobs become bigger, better and more rewarding. Along with earning more money and becoming a legendary criminal comes a new character customization and crafting system that lets crews build and customize their own guns and gear.

PayDay 2: Crimewave Edition brings the award-winning shooter to gamers with enhanced features and a stash of new bonus content, giving fans the ultimate PayDay experience.","[1, 23]",1761633555,https://www.igdb.com/games/payday-2-crimewave-edition,"[758294, 758295, 9693]",0d1c310f-2f95-c260-55a3-5603ff0f4c87,0,,[8433],"[1236873, 401030, 81661, 2950998, 55264, 2583568, 210770, 2589986, 2175737]",1434412800.0,"[248845, 248846]","[43367, 117939, 95340, 68287, 119493, 119177, 38030, 106805, 32902, 87728]",,"[1, 23, 268435461, 268435489]",[105234],"[159429, 159430, 159431, 159433, 159432, 159434, 159436, 159435, 159437, 159438, 159440, 159439, 159441]",[468],"[92676, 111358, 125638, 188145]",71.88888888888889,9.0,,75.94444444444444,13.0,,80.0,4.0,,,,,"[164579, 164742]",,"[8197, 7531]",,2058.0,Crimewave Edition,,,,,,
28850,23983.0,1494987413,,"[1, 2]","[5, 10, 33]","[166, 947]",Alleykat,,[15],[3],[120888],"[1155780, 1155782, 1155781, 1155783, 1155784]",alleykat,"Alleykat is a vertically-scrolling racer with elements of a shoot-em up game.

The player, a speeder pilot, strives to become the Alleykat Champion by competing in eight space stadiums scattered around the galaxy. Different races like demolition derbies, time-trials, endurance epics and others feature all kinds of obstacles like rocks, pillars, bridges and hard walls, and several types of enemies race along.

The game also features a cooperative two-player-mode.","[1, 18]",1751132805,https://www.igdb.com/games/alleykat,[367592],1c6bc404-0fb3-1407-bb7c-53d7335cc3e1,0,[11637],,"[1881603, 128493, 22513]",536371200.0,"[46948, 46949]","[111846, 43367, 55038, 22799, 105269, 68286, 107318, 103301, 57187, 113362]",,"[1, 18, 268435461, 268435466, 268435489, 536871078, 536871859]",,,,,,,,60.0,5.0,,60.0,5.0,,,,"[214533, 215425, 281689]",,,,,,,,,,,,0.0
127576,167336.0,1576741492,,[1],"[31, 32]",,Zombie World Apocalypse VR,,[163],,"[678086, 678087]","[373179, 373181, 373182, 373183, 373185, 373186, 373184, 373180, 373190, 373188, 373187, 373189]",zombie-world-apocalypse-vr,"Welcome to the world of the apocalyptic future, where in the laboratories the best scientists tried to create a cure for all known diseases, but the test led to terrible consequences that you will have to find out!",[1],1759737428,https://www.igdb.com/games/zombie-world-apocalypse-vr,"[136330, 136331, 526549, 437575]",1ac54a1d-ce89-dda1-9bb2-a2e5bd632a70,0,,[34540],"[1981434, 1838650]",1585872000.0,,"[111130, 96217, 113895, 106987, 28309, 25646, 87622, 80916, 68271, 30245]",,"[1, 268435487, 268435488]",,"[581744, 581745, 581746]",,,,,,,,,,,,,,,,,,,,,,,,,,
346414,461429.0,1748766347,,[1],[9],,Puzzle & Dragons 0,,"[34, 39]",[4],"[749282, 749284, 749281, 749283]","[1543184, 1543185, 1543186, 1543187, 1543188, 1543189]",puzzle-and-dragons-0,"Enjoy the game anytime, anywhere YOUR way!
Form your Own Teams of Creatures YOU Create and Raise!
Embark on an epic adventure and battle your way through a variety-filled world of dungeons!",[17],1748825145,https://www.igdb.com/games/puzzle-and-dragons-0,"[803122, 803537, 803538, 803539]",b05d6ac1-3fb6-7ae9-7cc6-60f7aeff098b,0,[173662],,[3066585],1748476800.0,[323425],,,,[152117],,,,,,,,,,,,,,,,,,,,,,,,,,,
311094,415070.0,1722297121,,[1],"[5, 32]",[167],Gearbits: Raider Expedition,258457.0,"[3, 6, 14]",[2],"[649784, 649785, 649786]","[1369255, 1369256, 1369257, 1369258, 1369259]",gearbits-raider-expedition,"Gearbits: Raider expedition is an expansion campaign for Gearbits. The campaign is a side-story, taking place after the end of Gearbits. The expansion features new missions and maps. A new cast of characters and new playable units.","[1, 18, 39]",1728027258,https://www.igdb.com/games/gearbits-raider-expedition,[658652],3f38a282-3aa5-491b-e864-8d31bff849bb,2,,,[2915798],1728518400.0,,"[105269, 107318, 102868, 119177, 68287, 106805, 38030, 17446, 32902, 43367]","The giant insects menacing Ourant have been exterminated and peace has returned to the planet. With no more bugs to fear, raiders and salvagers are racing to the remote regions of the planet to reclaim any scrap and valuables left behind when the bugs attacked. A small crew of salvagers makes an usual discovery, when they find the sentient navigational computer of a crashed spaceship. The computer awakens and asks the crew for help in locating valuable parts of the crashed ship. Aided by the computer, the crew embarks on a quest that takes them to the remote regions of the planet, where they must fight a group of suspiciously well armed mercenaries and the mysteriously re-emerging giant insects.","[1, 18, 39, 268435461, 268435488, 536871079]",,[1054388],,,,,,,,,,,,,,,,,,,,,,,,,,
